,cycle,population_active__t1,population_passive__t1,population_total__t1,uptake_active__t1,uptake_passive__t1,metabolic_active__t1,metabolic_passive__t1,population_active__t2,population_passive__t2,population_total__t2,uptake_active__t2,uptake_passive__t2,metabolic_active__t2,metabolic_passive__t2,population_active__t3,population_passive__t3,population_total__t3,uptake_active__t3,uptake_passive__t3,metabolic_active__t3,metabolic_passive__t3
300,300,399,198,597,579,18,0,597,503,137,640,624,16,0,640,503,137,640,624,16,0,640
301,301,401,198,599,581,18,0,599,503,137,640,624,16,0,640,503,137,640,624,16,0,640
302,302,401,198,599,581,18,0,599,505,137,642,626,16,0,642,505,137,642,626,16,0,642
303,303,401,198,599,581,18,0,599,505,137,642,626,16,0,642,505,137,642,626,16,0,642
304,304,401,198,599,581,18,0,599,506,137,643,627,16,0,643,506,137,643,627,16,0,643
305,305,401,199,600,582,18,0,600,507,137,644,628,16,0,644,507,137,644,628,16,0,644
306,306,401,199,600,582,18,0,600,507,137,644,628,16,0,644,507,137,644,628,16,0,644
307,307,401,199,600,582,18,0,600,508,137,645,629,16,0,645,508,137,645,629,16,0,645
308,308,401,200,601,583,18,0,601,509,137,646,630,16,0,646,509,137,646,630,16,0,646
309,309,401,200,601,583,18,0,601,509,137,646,630,16,0,646,509,137,646,630,16,0,646
310,310,401,201,602,584,18,0,602,510,137,647,631,16,0,647,510,137,647,631,16,0,647
311,311,402,201,603,585,18,0,603,511,137,648,632,16,0,648,511,137,648,632,16,0,648
312,312,402,201,603,585,18,0,603,511,137,648,632,16,0,648,511,137,648,632,16,0,648
313,313,402,201,603,585,18,0,603,511,137,648,632,16,0,648,511,137,648,632,16,0,648
314,314,402,202,604,586,18,0,604,512,137,649,633,16,0,649,512,137,649,633,16,0,649
315,315,402,202,604,586,18,0,604,514,137,651,635,16,0,651,514,137,651,635,16,0,651
316,316,402,203,605,587,18,0,605,515,137,652,636,16,0,652,515,137,652,636,16,0,652
317,317,402,203,605,587,18,0,605,515,137,652,636,16,0,652,515,137,652,636,16,0,652
318,318,402,203,605,587,18,0,605,515,137,652,636,16,0,652,515,137,652,636,16,0,652
319,319,402,203,605,587,18,0,605,515,137,652,636,16,0,652,515,137,652,636,16,0,652
320,320,403,203,606,588,18,0,606,517,137,654,638,16,0,654,517,137,654,638,16,0,654
321,321,403,204,607,589,18,0,607,517,137,654,638,16,0,654,517,137,654,638,16,0,654
322,322,403,205,608,590,18,0,608,517,138,655,639,16,0,655,517,138,655,639,16,0,655
323,323,404,206,610,592,18,0,610,517,139,656,640,16,0,656,517,139,656,640,16,0,656
324,324,404,206,610,592,18,0,610,518,139,657,641,16,0,657,518,139,657,641,16,0,657
325,325,405,206,611,593,18,0,611,518,139,657,641,16,0,657,518,139,657,641,16,0,657
326,326,406,206,612,594,18,0,612,518,139,657,641,16,0,657,518,139,657,641,16,0,657
327,327,406,207,613,595,18,0,613,518,139,657,641,16,0,657,518,139,657,641,16,0,657
328,328,410,207,617,599,18,0,617,518,139,657,641,16,0,657,518,139,657,641,16,0,657
329,329,410,207,617,599,18,0,617,519,139,658,642,16,0,658,519,139,658,642,16,0,658
330,330,410,208,618,600,18,0,618,519,140,659,643,16,0,659,519,140,659,643,16,0,659
331,331,410,209,619,601,18,0,619,519,140,659,643,16,0,659,519,140,659,643,16,0,659
332,332,410,209,619,601,18,0,619,519,140,659,643,16,0,659,519,140,659,643,16,0,659
333,333,411,209,620,602,18,0,620,520,140,660,644,16,0,660,520,140,660,644,16,0,660
334,334,411,209,620,602,18,0,620,520,140,660,644,16,0,660,520,140,660,644,16,0,660
335,335,411,209,620,602,18,0,620,521,140,661,645,16,0,661,521,140,661,645,16,0,661
336,336,411,209,620,602,18,0,620,522,140,662,646,16,0,662,522,140,662,646,16,0,662
337,337,412,209,621,603,18,0,621,522,141,663,647,16,0,663,522,141,663,647,16,0,663
338,338,412,209,621,603,18,0,621,522,141,663,647,16,0,663,522,141,663,647,16,0,663
339,339,412,209,621,603,18,0,621,523,141,664,648,16,0,664,523,141,664,648,16,0,664
340,340,412,209,621,603,18,0,621,523,141,664,648,16,0,664,523,141,664,648,16,0,664
341,341,412,210,622,604,18,0,622,523,141,664,648,16,0,664,523,141,664,648,16,0,664
342,342,412,210,622,604,18,0,622,523,141,664,648,16,0,664,523,141,664,648,16,0,664
343,343,412,210,622,604,18,0,622,523,141,664,648,16,0,664,523,141,664,648,16,0,664
344,344,412,210,622,604,18,0,622,525,141,666,650,16,0,666,525,141,666,650,16,0,666
345,345,412,211,623,605,18,0,623,525,141,666,650,16,0,666,525,141,666,650,16,0,666
346,346,413,211,624,606,18,0,624,525,141,666,650,16,0,666,525,141,666,650,16,0,666
347,347,413,211,624,606,18,0,624,525,141,666,650,16,0,666,525,141,666,650,16,0,666
348,348,413,211,624,606,18,0,624,525,141,666,650,16,0,666,525,141,666,650,16,0,666
349,349,413,211,624,606,18,0,624,526,141,667,651,16,0,667,526,141,667,651,16,0,667
350,350,413,211,624,606,18,0,624,526,141,667,651,16,0,667,526,141,667,651,16,0,667
351,351,415,211,626,608,18,0,626,526,143,669,653,16,0,669,526,143,669,653,16,0,669
352,352,416,211,627,609,18,0,627,526,143,669,653,16,0,669,526,143,669,653,16,0,669
353,353,416,211,627,609,18,0,627,527,143,670,654,16,0,670,527,143,670,654,16,0,670
354,354,416,211,627,609,18,0,627,528,143,671,655,16,0,671,528,143,671,655,16,0,671
355,355,416,211,627,609,18,0,627,529,143,672,656,16,0,672,529,143,672,656,16,0,672
356,356,416,211,627,609,18,0,627,530,143,673,657,16,0,673,530,143,673,657,16,0,673
357,357,416,211,627,609,18,0,627,531,143,674,658,16,0,674,531,143,674,658,16,0,674
358,358,416,211,627,609,18,0,627,531,143,674,658,16,0,674,531,143,674,658,16,0,674
359,359,416,212,628,610,18,0,628,532,143,675,659,16,0,675,532,143,675,659,16,0,675
360,360,416,213,629,611,18,0,629,532,143,675,659,16,0,675,532,143,675,659,16,0,675
361,361,417,213,630,612,18,0,630,533,143,676,660,16,0,676,533,143,676,660,16,0,676
362,362,417,213,630,612,18,0,630,534,143,677,661,16,0,677,534,143,677,661,16,0,677
363,363,417,213,630,612,18,0,630,534,143,677,661,16,0,677,534,143,677,661,16,0,677
364,364,417,213,630,612,18,0,630,535,143,678,662,16,0,678,535,143,678,662,16,0,678
365,365,417,213,630,612,18,0,630,536,143,679,663,16,0,679,536,143,679,663,16,0,679
366,366,417,213,630,612,18,0,630,536,143,679,663,16,0,679,536,143,679,663,16,0,679
367,367,417,213,630,612,18,0,630,537,143,680,664,16,0,680,537,143,680,664,16,0,680
368,368,418,213,631,613,18,0,631,537,143,680,664,16,0,680,537,143,680,664,16,0,680
369,369,419,213,632,614,18,0,632,538,144,682,666,16,0,682,538,144,682,666,16,0,682
370,370,419,214,633,615,18,0,633,538,144,682,666,16,0,682,538,144,682,666,16,0,682
371,371,420,215,635,617,18,0,635,538,144,682,666,16,0,682,538,144,682,666,16,0,682
372,372,420,215,635,617,18,0,635,538,144,682,666,16,0,682,538,144,682,666,16,0,682
373,373,420,215,635,617,18,0,635,540,144,684,668,16,0,684,540,144,684,668,16,0,684
374,374,420,215,635,617,18,0,635,540,145,685,669,16,0,685,540,145,685,669,16,0,685
375,375,420,215,635,617,18,0,635,540,145,685,669,16,0,685,540,145,685,669,16,0,685
376,376,420,215,635,617,18,0,635,540,145,685,669,16,0,685,540,145,685,669,16,0,685
377,377,420,215,635,617,18,0,635,540,145,685,669,16,0,685,540,145,685,669,16,0,685
378,378,421,216,637,619,18,0,637,540,145,685,669,16,0,685,540,145,685,669,16,0,685
379,379,422,217,639,621,18,0,639,540,145,685,669,16,0,685,540,145,685,669,16,0,685
380,380,422,217,639,621,18,0,639,542,145,687,671,16,0,687,542,145,687,671,16,0,687
381,381,422,217,639,621,18,0,639,542,145,687,671,16,0,687,542,145,687,671,16,0,687
382,382,422,217,639,621,18,0,639,542,145,687,671,16,0,687,542,145,687,671,16,0,687
383,383,422,217,639,621,18,0,639,543,145,688,672,16,0,688,543,145,688,672,16,0,688
384,384,422,218,640,622,18,0,640,543,145,688,672,16,0,688,543,145,688,672,16,0,688
385,385,422,218,640,622,18,0,640,543,145,688,672,16,0,688,543,145,688,672,16,0,688
386,386,422,219,641,623,18,0,641,545,145,690,674,16,0,690,545,145,690,674,16,0,690
387,387,422,219,641,623,18,0,641,545,145,690,674,16,0,690,545,145,690,674,16,0,690
388,388,422,219,641,623,18,0,641,545,145,690,674,16,0,690,545,145,690,674,16,0,690
389,389,422,219,641,623,18,0,641,546,145,691,675,16,0,691,546,145,691,675,16,0,691
390,390,422,219,641,623,18,0,641,548,145,693,677,16,0,693,548,145,693,677,16,0,693
391,391,422,220,642,624,18,0,642,548,145,693,677,16,0,693,548,145,693,677,16,0,693
392,392,422,220,642,624,18,0,642,549,147,696,680,16,0,696,549,147,696,680,16,0,696
393,393,422,221,643,625,18,0,643,549,147,696,680,16,0,696,549,147,696,680,16,0,696
394,394,422,221,643,625,18,0,643,549,147,696,680,16,0,696,549,147,696,680,16,0,696
395,395,423,221,644,626,18,0,644,549,148,697,681,16,0,697,549,148,697,681,16,0,697
396,396,423,221,644,626,18,0,644,549,148,697,681,16,0,697,549,148,697,681,16,0,697
397,397,423,222,645,627,18,0,645,550,148,698,682,16,0,698,550,148,698,682,16,0,698
398,398,423,222,645,627,18,0,645,550,148,698,682,16,0,698,550,148,698,682,16,0,698
399,399,423,222,645,627,18,0,645,550,148,698,682,16,0,698,550,148,698,682,16,0,698
400,400,424,222,646,628,18,0,646,550,148,698,682,16,0,698,550,148,698,682,16,0,698
401,401,424,222,646,628,18,0,646,552,149,701,685,16,0,701,552,149,701,685,16,0,701
402,402,425,222,647,629,18,0,647,552,149,701,685,16,0,701,552,149,701,685,16,0,701
403,403,426,222,648,630,18,0,648,552,149,701,685,16,0,701,552,149,701,685,16,0,701
404,404,426,222,648,630,18,0,648,552,149,701,685,16,0,701,552,149,701,685,16,0,701
405,405,426,222,648,630,18,0,648,552,149,701,685,16,0,701,552,149,701,685,16,0,701
406,406,426,222,648,630,18,0,648,552,149,701,685,16,0,701,552,149,701,685,16,0,701
407,407,427,222,649,631,18,0,649,553,150,703,687,16,0,703,553,150,703,687,16,0,703
408,408,427,223,650,632,18,0,650,554,150,704,688,16,0,704,554,150,704,688,16,0,704
409,409,427,223,650,632,18,0,650,554,150,704,688,16,0,704,554,150,704,688,16,0,704
410,410,427,224,651,633,18,0,651,554,150,704,688,16,0,704,554,150,704,688,16,0,704
411,411,427,224,651,633,18,0,651,554,150,704,688,16,0,704,554,150,704,688,16,0,704
412,412,427,224,651,633,18,0,651,554,151,705,689,16,0,705,554,151,705,689,16,0,705
413,413,427,224,651,633,18,0,651,554,151,705,689,16,0,705,554,151,705,689,16,0,705
414,414,427,224,651,633,18,0,651,554,151,705,689,16,0,705,554,151,705,689,16,0,705
415,415,427,224,651,633,18,0,651,554,151,705,689,16,0,705,554,151,705,689,16,0,705
416,416,427,225,652,634,18,0,652,554,151,705,689,16,0,705,554,151,705,689,16,0,705
417,417,427,225,652,634,18,0,652,554,151,705,689,16,0,705,554,151,705,689,16,0,705
418,418,427,225,652,634,18,0,652,555,151,706,690,16,0,706,555,151,706,690,16,0,706
419,419,427,225,652,634,18,0,652,555,151,706,690,16,0,706,555,151,706,690,16,0,706
420,420,427,225,652,634,18,0,652,557,151,708,692,16,0,708,557,151,708,692,16,0,708
421,421,427,225,652,634,18,0,652,558,151,709,693,16,0,709,558,151,709,693,16,0,709
422,422,427,225,652,634,18,0,652,558,151,709,693,16,0,709,558,151,709,693,16,0,709
423,423,428,225,653,635,18,0,653,558,151,709,693,16,0,709,558,151,709,693,16,0,709
424,424,428,225,653,635,18,0,653,559,151,710,694,16,0,710,559,151,710,694,16,0,710
425,425,428,225,653,635,18,0,653,559,151,710,694,16,0,710,559,151,710,694,16,0,710
426,426,428,226,654,636,18,0,654,559,151,710,694,16,0,710,559,151,710,694,16,0,710
427,427,429,226,655,637,18,0,655,559,151,710,694,16,0,710,559,151,710,694,16,0,710
428,428,429,226,655,637,18,0,655,560,151,711,695,16,0,711,560,151,711,695,16,0,711
429,429,429,226,655,637,18,0,655,560,151,711,695,16,0,711,560,151,711,695,16,0,711
430,430,429,226,655,637,18,0,655,560,151,711,695,16,0,711,560,151,711,695,16,0,711
431,431,429,227,656,638,18,0,656,560,151,711,695,16,0,711,560,151,711,695,16,0,711
432,432,429,227,656,638,18,0,656,561,151,712,696,16,0,712,561,151,712,696,16,0,712
433,433,429,227,656,638,18,0,656,562,151,713,697,16,0,713,562,151,713,697,16,0,713
434,434,429,227,656,638,18,0,656,562,151,713,697,16,0,713,562,151,713,697,16,0,713
435,435,429,227,656,638,18,0,656,562,151,713,697,16,0,713,562,151,713,697,16,0,713
436,436,429,227,656,638,18,0,656,562,151,713,697,16,0,713,562,151,713,697,16,0,713
437,437,429,228,657,639,18,0,657,562,151,713,697,16,0,713,562,151,713,697,16,0,713
438,438,429,228,657,639,18,0,657,562,151,713,697,16,0,713,562,151,713,697,16,0,713
439,439,429,228,657,639,18,0,657,562,151,713,697,16,0,713,562,151,713,697,16,0,713
440,440,430,228,658,640,18,0,658,562,151,713,697,16,0,713,562,151,713,697,16,0,713
441,441,431,228,659,641,18,0,659,562,151,713,697,16,0,713,562,151,713,697,16,0,713
442,442,431,228,659,641,18,0,659,562,151,713,697,16,0,713,562,151,713,697,16,0,713
443,443,431,228,659,641,18,0,659,563,151,714,698,16,0,714,563,151,714,698,16,0,714
444,444,431,228,659,641,18,0,659,563,151,714,698,16,0,714,563,151,714,698,16,0,714
445,445,431,228,659,641,18,0,659,563,151,714,698,16,0,714,563,151,714,698,16,0,714
446,446,431,228,659,641,18,0,659,563,151,714,698,16,0,714,563,151,714,698,16,0,714
447,447,431,228,659,641,18,0,659,563,152,715,699,16,0,715,563,152,715,699,16,0,715
448,448,433,228,661,643,18,0,661,563,152,715,699,16,0,715,563,152,715,699,16,0,715
449,449,433,228,661,643,18,0,661,563,152,715,699,16,0,715,563,152,715,699,16,0,715
450,450,433,228,661,643,18,0,661,563,152,715,699,16,0,715,563,152,715,699,16,0,715
451,451,433,228,661,643,18,0,661,563,152,715,699,16,0,715,563,152,715,699,16,0,715
452,452,433,228,661,643,18,0,661,563,152,715,699,16,0,715,563,152,715,699,16,0,715
453,453,433,228,661,643,18,0,661,563,153,716,700,16,0,716,563,153,716,700,16,0,716
454,454,433,228,661,643,18,0,661,563,153,716,700,16,0,716,563,153,716,700,16,0,716
455,455,433,228,661,643,18,0,661,563,153,716,700,16,0,716,563,153,716,700,16,0,716
456,456,433,228,661,643,18,0,661,564,153,717,701,16,0,717,564,153,717,701,16,0,717
457,457,433,228,661,643,18,0,661,564,153,717,701,16,0,717,564,153,717,701,16,0,717
458,458,433,229,662,644,18,0,662,564,153,717,701,16,0,717,564,153,717,701,16,0,717
459,459,433,229,662,644,18,0,662,564,155,719,703,16,0,719,564,155,719,703,16,0,719
460,460,433,229,662,644,18,0,662,564,155,719,703,16,0,719,564,155,719,703,16,0,719
461,461,433,231,664,646,18,0,664,564,155,719,703,16,0,719,564,155,719,703,16,0,719
462,462,433,231,664,646,18,0,664,565,155,720,704,16,0,720,565,155,720,704,16,0,720
463,463,434,231,665,647,18,0,665,565,155,720,704,16,0,720,565,155,720,704,16,0,720
464,464,434,231,665,647,18,0,665,566,155,721,705,16,0,721,566,155,721,705,16,0,721
465,465,435,231,666,648,18,0,666,566,155,721,705,16,0,721,566,155,721,705,16,0,721
466,466,435,231,666,648,18,0,666,566,155,721,705,16,0,721,566,155,721,705,16,0,721
467,467,435,231,666,648,18,0,666,567,155,722,706,16,0,722,567,155,722,706,16,0,722
468,468,435,231,666,648,18,0,666,569,155,724,708,16,0,724,569,155,724,708,16,0,724
469,469,435,231,666,648,18,0,666,570,155,725,709,16,0,725,570,155,725,709,16,0,725
470,470,435,232,667,649,18,0,667,571,155,726,710,16,0,726,571,155,726,710,16,0,726
471,471,435,232,667,649,18,0,667,571,155,726,710,16,0,726,571,155,726,710,16,0,726
472,472,435,232,667,649,18,0,667,572,155,727,711,16,0,727,572,155,727,711,16,0,727
473,473,435,232,667,649,18,0,667,572,155,727,711,16,0,727,572,155,727,711,16,0,727
474,474,436,232,668,650,18,0,668,573,155,728,712,16,0,728,573,155,728,712,16,0,728
475,475,436,232,668,650,18,0,668,574,155,729,713,16,0,729,574,155,729,713,16,0,729
476,476,437,232,669,651,18,0,669,574,155,729,713,16,0,729,574,155,729,713,16,0,729
477,477,437,232,669,651,18,0,669,574,155,729,713,16,0,729,574,155,729,713,16,0,729
478,478,438,232,670,652,18,0,670,575,155,730,714,16,0,730,575,155,730,714,16,0,730
479,479,438,232,670,652,18,0,670,575,155,730,714,16,0,730,575,155,730,714,16,0,730
480,480,438,233,671,653,18,0,671,575,155,730,714,16,0,730,575,155,730,714,16,0,730
481,481,438,233,671,653,18,0,671,575,155,730,714,16,0,730,575,155,730,714,16,0,730
482,482,438,233,671,653,18,0,671,577,156,733,717,16,0,733,577,156,733,717,16,0,733
483,483,438,233,671,653,18,0,671,577,158,735,719,16,0,735,577,158,735,719,16,0,735
484,484,438,233,671,653,18,0,671,577,159,736,720,16,0,736,577,159,736,720,16,0,736
485,485,438,233,671,653,18,0,671,578,159,737,721,16,0,737,578,159,737,721,16,0,737
486,486,438,233,671,653,18,0,671,578,159,737,721,16,0,737,578,159,737,721,16,0,737
487,487,438,233,671,653,18,0,671,578,159,737,721,16,0,737,578,159,737,721,16,0,737
488,488,438,233,671,653,18,0,671,578,159,737,721,16,0,737,578,159,737,721,16,0,737
489,489,438,233,671,653,18,0,671,578,159,737,721,16,0,737,578,159,737,721,16,0,737
490,490,438,233,671,653,18,0,671,578,159,737,721,16,0,737,578,159,737,721,16,0,737
491,491,439,234,673,655,18,0,673,579,159,738,722,16,0,738,579,159,738,722,16,0,738
492,492,439,234,673,655,18,0,673,579,159,738,722,16,0,738,579,159,738,722,16,0,738
493,493,440,234,674,656,18,0,674,579,159,738,722,16,0,738,579,159,738,722,16,0,738
494,494,440,234,674,656,18,0,674,579,159,738,722,16,0,738,579,159,738,722,16,0,738
495,495,440,234,674,656,18,0,674,579,159,738,722,16,0,738,579,159,738,722,16,0,738
496,496,440,234,674,656,18,0,674,579,159,738,722,16,0,738,579,159,738,722,16,0,738
497,497,440,234,674,656,18,0,674,579,159,738,722,16,0,738,579,159,738,722,16,0,738
498,498,440,234,674,656,18,0,674,579,159,738,722,16,0,738,579,159,738,722,16,0,738
499,499,440,234,674,656,18,0,674,579,159,738,722,16,0,738,579,159,738,722,16,0,738
500,500,440,235,675,657,18,0,675,579,159,738,722,16,0,738,579,159,738,722,16,0,738
501,501,440,235,675,657,18,0,675,579,159,738,722,16,0,738,579,159,738,722,16,0,738
502,502,440,235,675,657,18,0,675,579,159,738,722,16,0,738,579,159,738,722,16,0,738
503,503,440,235,675,657,18,0,675,579,160,739,723,16,0,739,579,160,739,723,16,0,739
504,504,440,235,675,657,18,0,675,579,160,739,723,16,0,739,579,160,739,723,16,0,739
505,505,440,235,675,657,18,0,675,579,160,739,723,16,0,739,579,160,739,723,16,0,739
506,506,440,235,675,657,18,0,675,579,160,739,723,16,0,739,579,160,739,723,16,0,739
507,507,440,235,675,657,18,0,675,579,160,739,723,16,0,739,579,160,739,723,16,0,739
508,508,440,235,675,657,18,0,675,579,160,739,723,16,0,739,579,160,739,723,16,0,739
509,509,440,235,675,657,18,0,675,579,160,739,723,16,0,739,579,160,739,723,16,0,739
510,510,440,235,675,657,18,0,675,579,160,739,723,16,0,739,579,160,739,723,16,0,739
511,511,440,235,675,657,18,0,675,580,160,740,724,16,0,740,580,160,740,724,16,0,740
512,512,440,236,676,658,18,0,676,580,160,740,724,16,0,740,580,160,740,724,16,0,740
513,513,440,237,677,659,18,0,677,580,160,740,724,16,0,740,580,160,740,724,16,0,740
514,514,441,237,678,660,18,0,678,580,160,740,724,16,0,740,580,160,740,724,16,0,740
515,515,441,237,678,660,18,0,678,581,160,741,725,16,0,741,581,160,741,725,16,0,741
516,516,441,237,678,660,18,0,678,581,160,741,725,16,0,741,581,160,741,725,16,0,741
517,517,442,237,679,661,18,0,679,582,161,743,727,16,0,743,582,161,743,727,16,0,743
518,518,442,237,679,661,18,0,679,582,161,743,727,16,0,743,582,161,743,727,16,0,743
519,519,442,237,679,661,18,0,679,582,161,743,727,16,0,743,582,161,743,727,16,0,743
520,520,443,237,680,662,18,0,680,582,161,743,727,16,0,743,582,161,743,727,16,0,743
521,521,443,237,680,662,18,0,680,583,161,744,728,16,0,744,583,161,744,728,16,0,744
522,522,443,238,681,663,18,0,681,583,161,744,728,16,0,744,583,161,744,728,16,0,744
523,523,443,238,681,663,18,0,681,584,161,745,729,16,0,745,584,161,745,729,16,0,745
524,524,443,238,681,663,18,0,681,584,161,745,729,16,0,745,584,161,745,729,16,0,745
525,525,443,238,681,663,18,0,681,584,161,745,729,16,0,745,584,161,745,729,16,0,745
526,526,443,238,681,663,18,0,681,584,161,745,729,16,0,745,584,161,745,729,16,0,745
527,527,443,239,682,664,18,0,682,584,161,745,729,16,0,745,584,161,745,729,16,0,745
528,528,443,239,682,664,18,0,682,584,162,746,730,16,0,746,584,162,746,730,16,0,746
529,529,444,240,684,666,18,0,684,585,162,747,731,16,0,747,585,162,747,731,16,0,747
530,530,446,241,687,669,18,0,687,585,162,747,731,16,0,747,585,162,747,731,16,0,747
531,531,446,241,687,669,18,0,687,585,162,747,731,16,0,747,585,162,747,731,16,0,747
532,532,446,241,687,669,18,0,687,585,162,747,731,16,0,747,585,162,747,731,16,0,747
533,533,447,241,688,670,18,0,688,585,162,747,731,16,0,747,585,162,747,731,16,0,747
534,534,447,241,688,670,18,0,688,585,162,747,731,16,0,747,585,162,747,731,16,0,747
535,535,447,241,688,670,18,0,688,586,162,748,732,16,0,748,586,162,748,732,16,0,748
536,536,447,241,688,670,18,0,688,587,162,749,733,16,0,749,587,162,749,733,16,0,749
537,537,447,241,688,670,18,0,688,587,162,749,733,16,0,749,587,162,749,733,16,0,749
538,538,447,241,688,670,18,0,688,587,162,749,733,16,0,749,587,162,749,733,16,0,749
539,539,447,241,688,670,18,0,688,587,163,750,734,16,0,750,587,163,750,734,16,0,750
540,540,447,241,688,670,18,0,688,588,163,751,735,16,0,751,588,163,751,735,16,0,751
541,541,447,241,688,670,18,0,688,588,163,751,735,16,0,751,588,163,751,735,16,0,751
542,542,447,241,688,670,18,0,688,589,163,752,736,16,0,752,589,163,752,736,16,0,752
543,543,447,241,688,670,18,0,688,589,163,752,736,16,0,752,589,163,752,736,16,0,752
544,544,447,241,688,670,18,0,688,590,163,753,737,16,0,753,590,163,753,737,16,0,753
545,545,447,241,688,670,18,0,688,590,163,753,737,16,0,753,590,163,753,737,16,0,753
546,546,447,241,688,670,18,0,688,590,163,753,737,16,0,753,590,163,753,737,16,0,753
547,547,448,241,689,671,18,0,689,590,163,753,737,16,0,753,590,163,753,737,16,0,753
548,548,448,241,689,671,18,0,689,590,163,753,737,16,0,753,590,163,753,737,16,0,753
549,549,448,241,689,671,18,0,689,590,163,753,737,16,0,753,590,163,753,737,16,0,753
550,550,448,241,689,671,18,0,689,590,164,754,738,16,0,754,590,164,754,738,16,0,754
551,551,448,241,689,671,18,0,689,590,164,754,738,16,0,754,590,164,754,738,16,0,754
552,552,448,242,690,672,18,0,690,590,164,754,738,16,0,754,590,164,754,738,16,0,754
553,553,448,242,690,672,18,0,690,590,164,754,738,16,0,754,590,164,754,738,16,0,754
554,554,448,243,691,673,18,0,691,590,165,755,739,16,0,755,590,165,755,739,16,0,755
555,555,448,243,691,673,18,0,691,590,165,755,739,16,0,755,590,165,755,739,16,0,755
556,556,448,243,691,673,18,0,691,591,165,756,740,16,0,756,591,165,756,740,16,0,756
557,557,448,243,691,673,18,0,691,591,165,756,740,16,0,756,591,165,756,740,16,0,756
558,558,448,243,691,673,18,0,691,591,165,756,740,16,0,756,591,165,756,740,16,0,756
559,559,448,243,691,673,18,0,691,591,165,756,740,16,0,756,591,165,756,740,16,0,756
560,560,448,243,691,673,18,0,691,591,165,756,740,16,0,756,591,165,756,740,16,0,756
561,561,448,243,691,673,18,0,691,591,165,756,740,16,0,756,591,165,756,740,16,0,756
562,562,448,243,691,673,18,0,691,591,165,756,740,16,0,756,591,165,756,740,16,0,756
563,563,448,243,691,673,18,0,691,591,165,756,740,16,0,756,591,165,756,740,16,0,756
564,564,448,243,691,673,18,0,691,592,165,757,741,16,0,757,592,165,757,741,16,0,757
565,565,448,243,691,673,18,0,691,593,165,758,742,16,0,758,593,165,758,742,16,0,758
566,566,448,243,691,673,18,0,691,593,165,758,742,16,0,758,593,165,758,742,16,0,758
567,567,448,243,691,673,18,0,691,594,165,759,743,16,0,759,594,165,759,743,16,0,759
568,568,448,244,692,674,18,0,692,594,165,759,743,16,0,759,594,165,759,743,16,0,759
569,569,448,244,692,674,18,0,692,594,165,759,743,16,0,759,594,165,759,743,16,0,759
570,570,448,244,692,674,18,0,692,594,165,759,743,16,0,759,594,165,759,743,16,0,759
571,571,448,244,692,674,18,0,692,594,165,759,743,16,0,759,594,165,759,743,16,0,759
572,572,450,245,695,677,18,0,695,594,165,759,743,16,0,759,594,165,759,743,16,0,759
573,573,450,245,695,677,18,0,695,595,165,760,744,16,0,760,595,165,760,744,16,0,760
574,574,450,245,695,677,18,0,695,595,165,760,744,16,0,760,595,165,760,744,16,0,760
575,575,450,245,695,677,18,0,695,597,165,762,746,16,0,762,597,165,762,746,16,0,762
576,576,450,245,695,677,18,0,695,598,165,763,747,16,0,763,598,165,763,747,16,0,763
577,577,450,245,695,677,18,0,695,598,165,763,747,16,0,763,598,165,763,747,16,0,763
578,578,450,245,695,677,18,0,695,598,167,765,749,16,0,765,598,167,765,749,16,0,765
579,579,450,245,695,677,18,0,695,598,167,765,749,16,0,765,598,167,765,749,16,0,765
580,580,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
581,581,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
582,582,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
583,583,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
584,584,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
585,585,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
586,586,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
587,587,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
588,588,450,245,695,677,18,0,695,598,168,766,750,16,0,766,598,168,766,750,16,0,766
589,589,450,245,695,677,18,0,695,599,168,767,751,16,0,767,599,168,767,751,16,0,767
590,590,450,245,695,677,18,0,695,600,169,769,753,16,0,769,600,169,769,753,16,0,769
591,591,450,245,695,677,18,0,695,601,169,770,754,16,0,770,601,169,770,754,16,0,770
592,592,450,245,695,677,18,0,695,601,169,770,754,16,0,770,601,169,770,754,16,0,770
593,593,450,245,695,677,18,0,695,601,169,770,754,16,0,770,601,169,770,754,16,0,770
594,594,450,245,695,677,18,0,695,601,169,770,754,16,0,770,601,169,770,754,16,0,770
595,595,451,245,696,678,18,0,696,601,171,772,756,16,0,772,601,171,772,756,16,0,772
596,596,451,245,696,678,18,0,696,601,171,772,756,16,0,772,601,171,772,756,16,0,772
597,597,451,245,696,678,18,0,696,601,171,772,756,16,0,772,601,171,772,756,16,0,772
598,598,451,245,696,678,18,0,696,601,171,772,756,16,0,772,601,171,772,756,16,0,772
599,599,451,245,696,678,18,0,696,601,171,772,756,16,0,772,601,171,772,756,16,0,772
