,cycle,population_active__t1,population_passive__t1,population_total__t1,mut_population_active__t1,mut_population_passive__t1,mut_population_total__t1,population_active__t2,population_passive__t2,population_total__t2,mut_population_active__t2,mut_population_passive__t2,mut_population_total__t2,population_active__t3,population_passive__t3,population_total__t3,mut_population_active__t3,mut_population_passive__t3,mut_population_total__t3
329,329,654,619,1273,332,309,641,635,956,1591,373,956,1329,855,714,1569,855,660,1515
330,330,675,659,1334,353,349,702,635,958,1593,373,958,1331,855,715,1570,855,661,1516
331,331,682,689,1371,360,379,739,635,958,1593,373,958,1331,855,716,1571,855,662,1517
332,332,699,708,1407,377,398,775,635,958,1593,373,958,1331,855,716,1571,855,662,1517
333,333,708,712,1420,386,402,788,635,958,1593,373,958,1331,855,716,1571,855,662,1517
334,334,710,714,1424,388,404,792,635,958,1593,373,958,1331,855,716,1571,855,662,1517
335,335,710,714,1424,388,404,792,635,958,1593,373,958,1331,855,717,1572,855,663,1518
336,336,1028,1015,2043,462,464,926,635,958,1593,373,958,1331,855,717,1572,855,663,1518
337,337,1029,1016,2045,462,464,926,635,959,1594,373,959,1332,855,717,1572,855,663,1518
338,338,1029,1016,2045,462,464,926,635,959,1594,373,959,1332,855,717,1572,855,663,1518
339,339,1029,1016,2045,462,464,926,635,959,1594,373,959,1332,855,717,1572,855,663,1518
340,340,1029,1016,2045,462,464,926,635,959,1594,373,959,1332,855,717,1572,855,663,1518
341,341,1029,1017,2046,462,465,927,635,959,1594,373,959,1332,855,717,1572,855,663,1518
342,342,1029,1018,2047,462,465,927,635,959,1594,373,959,1332,855,717,1572,855,663,1518
343,343,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
344,344,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
345,345,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
346,346,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
347,347,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
348,348,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
349,349,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
350,350,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
351,351,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
352,352,1029,1018,2047,462,465,927,635,960,1595,373,960,1333,855,717,1572,855,663,1518
353,353,1029,1018,2047,462,465,927,635,961,1596,373,961,1334,855,717,1572,855,663,1518
354,354,1029,1019,2048,462,465,927,635,961,1596,373,961,1334,855,717,1572,855,663,1518
355,355,1029,1019,2048,462,465,927,635,962,1597,373,962,1335,855,717,1572,855,663,1518
356,356,1029,1019,2048,462,465,927,635,963,1598,373,963,1336,855,717,1572,855,663,1518
357,357,1029,1019,2048,462,465,927,635,963,1598,373,963,1336,855,717,1572,855,663,1518
358,358,1029,1019,2048,462,465,927,635,963,1598,373,963,1336,855,717,1572,855,663,1518
359,359,1029,1019,2048,462,465,927,635,963,1598,373,963,1336,855,717,1572,855,663,1518
360,360,1029,1019,2048,462,465,927,635,963,1598,373,963,1336,855,717,1572,855,663,1518
361,361,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,855,717,1572,855,663,1518
362,362,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,854,717,1571,854,663,1517
363,363,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,854,717,1571,854,663,1517
364,364,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,854,717,1571,854,663,1517
365,365,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,854,717,1571,854,663,1517
366,366,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,854,717,1571,854,663,1517
367,367,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,853,717,1570,853,663,1516
368,368,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,853,717,1570,853,663,1516
369,369,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,852,717,1569,852,663,1515
370,370,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,850,717,1567,850,663,1513
371,371,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,847,717,1564,847,663,1510
372,372,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,845,717,1562,845,663,1508
373,373,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,845,717,1562,845,663,1508
374,374,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,844,717,1561,844,663,1507
375,375,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,842,717,1559,842,663,1505
376,376,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,841,717,1558,841,663,1504
377,377,1029,1019,2048,462,465,927,635,964,1599,373,964,1337,839,717,1556,839,663,1502
378,378,1029,1019,2048,462,465,927,634,964,1598,372,964,1336,835,717,1552,835,663,1498
379,379,1029,1019,2048,462,465,927,634,964,1598,372,964,1336,829,717,1546,829,663,1492
380,380,1029,1019,2048,462,465,927,634,964,1598,372,964,1336,827,717,1544,827,663,1490
381,381,1029,1019,2048,462,465,927,634,964,1598,372,964,1336,825,717,1542,825,663,1488
382,382,1029,1019,2048,462,465,927,634,964,1598,372,964,1336,819,717,1536,819,663,1482
383,383,1029,1019,2048,462,465,927,634,964,1598,372,964,1336,817,717,1534,817,663,1480
384,384,1029,1019,2048,462,465,927,634,964,1598,372,964,1336,813,717,1530,813,663,1476
385,385,1029,1019,2048,462,465,927,633,964,1597,371,964,1335,807,717,1524,807,663,1470
386,386,1029,1019,2048,462,465,927,632,964,1596,370,964,1334,804,717,1521,804,663,1467
387,387,1027,1019,2046,462,465,927,630,964,1594,368,964,1332,796,717,1513,796,663,1459
388,388,1027,1019,2046,462,465,927,628,964,1592,366,964,1330,791,717,1508,791,663,1454
389,389,1027,1019,2046,462,465,927,626,964,1590,364,964,1328,785,717,1502,785,663,1448
390,390,1015,1019,2034,462,465,927,625,964,1589,363,964,1327,778,717,1495,778,663,1441
391,391,1015,1019,2034,462,465,927,624,964,1588,362,964,1326,769,717,1486,769,663,1432
392,392,995,1019,2014,462,465,927,622,964,1586,360,964,1324,761,717,1478,761,663,1424
393,393,995,1019,2014,462,465,927,619,964,1583,357,964,1321,760,717,1477,760,663,1423
394,394,994,1019,2013,461,465,926,613,964,1577,351,964,1315,749,717,1466,749,663,1412
395,395,961,1019,1980,461,465,926,606,964,1570,344,964,1308,743,717,1460,743,663,1406
396,396,959,1019,1978,459,465,924,595,964,1559,333,964,1297,724,717,1441,724,663,1387
397,397,904,1019,1923,457,465,922,591,964,1555,329,964,1293,717,717,1434,717,663,1380
398,398,901,1019,1920,454,465,919,589,964,1553,327,964,1291,714,717,1431,714,663,1377
399,399,897,1019,1916,450,465,915,585,964,1549,323,964,1287,693,717,1410,693,663,1356
400,400,840,1019,1859,445,465,910,582,964,1546,320,964,1284,688,717,1405,688,663,1351
401,401,837,1019,1856,442,465,907,572,964,1536,310,964,1274,676,717,1393,676,663,1339
402,402,753,1019,1772,435,465,900,570,964,1534,308,964,1272,670,717,1387,670,663,1333
403,403,742,1019,1761,425,465,890,565,964,1529,303,964,1267,666,717,1383,666,663,1329
404,404,733,1019,1752,416,465,881,561,964,1525,299,964,1263,654,717,1371,654,663,1317
405,405,677,1019,1696,412,465,877,560,964,1524,298,964,1262,648,717,1365,648,663,1311
406,406,662,1019,1681,399,465,864,548,964,1512,286,964,1250,624,717,1341,624,663,1287
407,407,601,1019,1620,395,465,860,545,964,1509,283,964,1247,617,717,1334,617,663,1280
408,408,588,1019,1607,383,465,848,543,964,1507,281,964,1245,614,717,1331,614,663,1277
409,409,571,1019,1590,369,465,834,533,964,1497,271,964,1235,592,717,1309,592,663,1255
410,410,530,1019,1549,363,465,828,532,964,1496,270,964,1234,587,717,1304,587,663,1250
411,411,515,1019,1534,349,465,814,521,964,1485,259,964,1223,562,717,1279,562,663,1225
412,412,469,1019,1488,338,465,803,518,964,1482,256,964,1220,560,717,1277,560,663,1223
413,413,460,1019,1479,330,465,795,512,964,1476,250,964,1214,556,717,1273,556,663,1219
414,414,445,1019,1464,316,465,781,504,964,1468,242,964,1206,538,717,1255,538,663,1201
415,415,407,1019,1426,305,465,770,499,964,1463,237,964,1201,528,717,1245,528,663,1191
416,416,397,1019,1416,295,465,760,492,964,1456,230,964,1194,504,717,1221,504,663,1167
417,417,358,1019,1377,284,465,749,488,964,1452,226,964,1190,498,717,1215,498,663,1161
418,418,348,1019,1367,274,465,739,483,964,1447,221,964,1185,494,717,1211,494,663,1157
419,419,331,1019,1350,257,465,722,475,964,1439,213,964,1177,477,717,1194,477,663,1140
420,420,304,1019,1323,251,465,716,473,964,1437,211,964,1175,474,717,1191,474,663,1137
421,421,295,1019,1314,242,465,707,466,964,1430,204,964,1168,456,717,1173,456,663,1119
422,422,278,1019,1297,234,465,699,462,964,1426,200,964,1164,447,717,1164,447,663,1110
423,423,266,1019,1285,222,465,687,460,964,1424,199,964,1163,444,717,1161,444,663,1107
424,424,262,1019,1281,218,465,683,455,964,1419,194,964,1158,434,717,1151,434,663,1097
425,425,243,1019,1262,203,465,668,449,964,1413,191,964,1155,426,717,1143,426,663,1089
426,426,232,1019,1251,192,465,657,444,964,1408,186,964,1150,417,717,1134,417,663,1080
427,427,218,1019,1237,185,465,650,443,964,1407,185,964,1149,406,717,1123,406,663,1069
428,428,210,1019,1229,177,465,642,438,964,1402,183,964,1147,397,717,1114,397,663,1060
429,429,203,1019,1222,170,465,635,432,964,1396,177,964,1141,386,717,1103,386,663,1049
430,430,185,1019,1204,158,465,623,427,964,1391,175,964,1139,376,717,1093,376,663,1039
431,431,183,1019,1202,156,465,621,425,964,1389,173,964,1137,368,717,1085,368,663,1031
432,432,175,1019,1194,155,465,620,421,964,1385,169,964,1133,358,717,1075,358,663,1021
433,433,160,1019,1179,140,465,605,417,964,1381,168,964,1132,355,717,1072,355,663,1018
434,434,148,1019,1167,128,465,593,413,964,1377,164,964,1128,348,717,1065,348,663,1011
435,435,138,1019,1157,121,465,586,407,964,1371,162,964,1126,342,717,1059,342,663,1005
436,436,132,1019,1151,115,465,580,405,964,1369,160,964,1124,335,716,1051,335,662,997
437,437,118,1019,1137,105,465,570,404,964,1368,159,964,1123,320,716,1036,320,662,982
438,438,113,1019,1132,100,465,565,396,964,1360,159,964,1123,315,716,1031,315,662,977
439,439,107,1019,1126,94,465,559,392,964,1356,155,964,1119,300,716,1016,300,662,962
440,440,103,1019,1122,90,465,555,384,964,1348,154,964,1118,294,716,1010,294,662,956
441,441,101,1019,1120,88,465,553,382,964,1346,152,964,1116,290,716,1006,290,662,952
442,442,94,1019,1113,82,465,547,379,964,1343,150,964,1114,277,716,993,277,662,939
443,443,89,1019,1108,77,465,542,365,964,1329,149,964,1113,271,716,987,271,662,933
444,444,84,1019,1103,72,465,537,363,964,1327,147,964,1111,265,716,981,265,662,927
445,445,77,1019,1096,69,465,534,343,964,1307,143,964,1107,255,716,971,255,662,917
446,446,73,1019,1092,66,465,531,339,964,1303,140,964,1104,249,716,965,249,662,911
447,447,64,1019,1083,58,465,523,333,964,1297,134,964,1098,242,716,958,242,662,904
448,448,63,1019,1082,57,465,522,321,964,1285,132,964,1096,237,716,953,237,662,899
449,449,61,1019,1080,55,465,520,317,964,1281,128,964,1092,231,716,947,231,662,893
450,450,60,1019,1079,54,465,519,308,964,1272,126,964,1090,221,716,937,221,662,883
451,451,59,1019,1078,53,465,518,307,964,1271,125,964,1089,218,716,934,218,662,880
452,452,54,1019,1073,48,465,513,303,964,1267,122,964,1086,208,716,924,208,662,870
453,453,51,1019,1070,45,465,510,292,964,1256,121,964,1085,207,716,923,207,662,869
454,454,48,1019,1067,42,465,507,288,962,1250,117,962,1079,200,716,916,200,662,862
455,455,48,1019,1067,42,465,507,276,962,1238,116,962,1078,191,716,907,191,662,853
456,456,45,1019,1064,39,465,504,275,962,1237,115,962,1077,189,715,904,189,661,850
457,457,43,1019,1062,37,465,502,272,961,1233,112,961,1073,180,715,895,180,661,841
458,458,39,1019,1058,33,465,498,259,961,1220,110,961,1071,176,715,891,176,661,837
459,459,36,1019,1055,30,465,495,258,961,1219,109,961,1070,170,715,885,170,661,831
460,460,34,1019,1053,28,465,493,243,961,1204,105,961,1066,160,715,875,160,661,821
461,461,34,1019,1053,28,465,493,240,961,1201,102,961,1063,154,715,869,154,661,815
462,462,32,1019,1051,28,465,493,237,961,1198,99,961,1060,148,715,863,148,661,809
463,463,32,1019,1051,28,465,493,226,961,1187,96,961,1057,143,715,858,143,661,804
464,464,29,1019,1048,25,465,490,222,961,1183,93,961,1054,138,715,853,138,661,799
465,465,26,1019,1045,22,465,487,199,961,1160,86,961,1047,134,715,849,134,661,795
466,466,26,1019,1045,22,465,487,196,960,1156,84,960,1044,131,715,846,131,661,792
467,467,25,1019,1044,21,465,486,189,960,1149,78,960,1038,127,715,842,127,661,788
468,468,25,1019,1044,21,465,486,185,960,1145,78,960,1038,126,715,841,126,661,787
469,469,22,1019,1041,19,465,484,182,960,1142,75,960,1035,123,715,838,123,661,784
470,470,21,1019,1040,18,465,483,165,960,1125,69,960,1029,116,715,831,116,661,777
471,471,21,1019,1040,18,465,483,162,960,1122,66,960,1026,114,715,829,114,661,775
472,472,21,1019,1040,18,465,483,158,960,1118,62,960,1022,109,715,824,109,661,770
473,473,20,1019,1039,17,465,482,147,960,1107,60,960,1020,106,715,821,106,661,767
474,474,19,1019,1038,16,465,481,146,960,1106,59,960,1019,104,715,819,104,661,765
475,475,18,1019,1037,16,465,481,134,960,1094,58,960,1018,104,715,819,104,661,765
476,476,16,1019,1035,14,465,479,129,958,1087,55,958,1013,102,715,817,102,661,763
477,477,15,1019,1034,13,465,478,127,958,1085,54,958,1012,99,715,814,99,661,760
478,478,15,1019,1034,13,465,478,120,956,1076,53,956,1009,98,715,813,98,661,759
479,479,14,1019,1033,12,465,477,119,956,1075,52,956,1008,98,715,813,98,661,759
480,480,13,1019,1032,11,465,476,105,956,1061,48,956,1004,92,715,807,92,661,753
481,481,13,1019,1032,11,465,476,104,955,1059,47,955,1002,92,715,807,92,661,753
482,482,12,1019,1031,10,465,475,103,955,1058,47,955,1002,92,715,807,92,661,753
483,483,11,1019,1030,9,465,474,100,955,1055,47,955,1002,92,715,807,92,661,753
484,484,11,1019,1030,9,465,474,99,955,1054,46,955,1001,88,716,804,88,662,750
485,485,10,1019,1029,8,465,473,94,955,1049,45,955,1000,83,716,799,83,662,745
486,486,10,1019,1029,8,465,473,91,953,1044,43,953,996,83,716,799,83,662,745
487,487,10,1019,1029,8,465,473,88,953,1041,41,953,994,81,716,797,81,662,743
488,488,10,1019,1029,8,465,473,82,953,1035,40,953,993,80,716,796,80,662,742
489,489,9,1019,1028,7,465,472,80,953,1033,38,953,991,80,717,797,80,663,743
490,490,9,1019,1028,7,465,472,74,953,1027,35,953,988,77,717,794,77,663,740
491,491,9,1018,1027,7,465,472,74,953,1027,35,953,988,75,717,792,75,663,738
492,492,9,1018,1027,7,465,472,71,952,1023,32,952,984,73,717,790,73,663,736
493,493,9,1018,1027,7,465,472,67,952,1019,31,952,983,72,717,789,72,663,735
494,494,9,1017,1026,7,465,472,67,952,1019,31,952,983,70,717,787,70,663,733
495,495,8,1017,1025,6,465,471,61,952,1013,30,952,982,68,717,785,68,663,731
496,496,8,1017,1025,6,465,471,59,951,1010,29,951,980,67,717,784,67,663,730
497,497,8,1017,1025,6,465,471,57,951,1008,27,951,978,64,717,781,64,663,727
498,498,7,1017,1024,5,465,470,55,950,1005,27,950,977,64,717,781,64,663,727
499,499,6,1017,1023,4,465,469,53,950,1003,26,950,976,61,717,778,61,663,724
500,500,6,1017,1023,4,465,469,50,950,1000,25,950,975,61,717,778,61,663,724
501,501,6,1017,1023,4,465,469,49,949,998,25,949,974,60,717,777,60,663,723
502,502,5,1017,1022,3,465,468,49,949,998,25,949,974,60,718,778,60,664,724
503,503,5,1017,1022,3,465,468,46,949,995,24,949,973,59,718,777,59,664,723
504,504,5,1017,1022,3,465,468,46,949,995,24,949,973,57,718,775,57,664,721
505,505,5,1017,1022,3,465,468,40,949,989,23,949,972,56,718,774,56,664,720
506,506,5,1017,1022,3,465,468,40,949,989,23,949,972,54,718,772,54,664,718
507,507,5,1017,1022,3,465,468,38,949,987,21,949,970,53,719,772,53,665,718
508,508,3,1017,1020,2,465,467,36,948,984,21,948,969,52,719,771,52,665,717
509,509,3,1017,1020,2,465,467,36,948,984,21,948,969,52,719,771,52,665,717
510,510,3,1017,1020,2,465,467,33,948,981,19,948,967,49,721,770,49,667,716
511,511,3,1017,1020,2,465,467,30,948,978,16,948,964,49,722,771,49,668,717
512,512,3,1017,1020,2,465,467,30,948,978,16,948,964,45,722,767,45,668,713
513,513,2,1017,1019,2,465,467,27,948,975,15,948,963,44,722,766,44,668,712
514,514,2,1017,1019,2,465,467,27,948,975,15,948,963,41,722,763,41,668,709
515,515,2,1017,1019,2,465,467,25,948,973,15,948,963,40,722,762,40,668,708
516,516,2,1016,1018,2,464,466,25,948,973,15,948,963,40,722,762,40,668,708
517,517,2,1016,1018,2,464,466,23,948,971,13,948,961,38,722,760,38,668,706
518,518,2,1015,1017,2,464,466,23,948,971,13,948,961,37,723,760,37,669,706
519,519,2,1015,1017,2,464,466,21,948,969,11,948,959,37,725,762,37,671,708
520,520,2,1015,1017,2,464,466,18,948,966,10,948,958,37,725,762,37,671,708
521,521,2,1015,1017,2,464,466,18,948,966,10,948,958,37,725,762,37,671,708
522,522,1,1015,1016,1,464,465,18,948,966,10,948,958,36,726,762,36,672,708
523,523,1,1015,1016,1,464,465,17,948,965,10,948,958,35,726,761,35,672,707
524,524,1,1015,1016,1,464,465,17,948,965,10,948,958,32,727,759,32,673,705
525,525,1,1015,1016,1,464,465,15,948,963,10,948,958,32,728,760,32,674,706
526,526,1,1014,1015,1,464,465,15,948,963,10,948,958,31,728,759,31,674,705
527,527,1,1014,1015,1,464,465,15,948,963,10,948,958,30,728,758,30,674,704
528,528,1,1014,1015,1,464,465,15,948,963,10,948,958,30,728,758,30,674,704
529,529,1,1014,1015,1,464,465,14,948,962,10,948,958,30,728,758,30,674,704
530,530,1,1014,1015,1,464,465,13,948,961,10,948,958,28,729,757,28,675,703
531,531,1,1014,1015,1,464,465,13,947,960,10,947,957,28,729,757,28,675,703
532,532,0,1014,1014,0,464,464,13,946,959,10,946,956,28,730,758,28,676,704
533,533,0,1014,1014,0,464,464,13,946,959,10,946,956,28,730,758,28,676,704
534,534,0,1013,1013,0,464,464,13,946,959,10,946,956,28,730,758,28,676,704
535,535,0,1013,1013,0,464,464,11,945,956,8,945,953,28,730,758,28,676,704
536,536,0,1013,1013,0,464,464,11,945,956,8,945,953,28,730,758,28,676,704
537,537,0,1013,1013,0,464,464,11,945,956,8,945,953,28,730,758,28,676,704
538,538,0,1011,1011,0,464,464,9,945,954,6,945,951,28,730,758,28,676,704
539,539,0,1011,1011,0,464,464,8,945,953,5,945,950,28,730,758,28,676,704
540,540,0,1011,1011,0,464,464,8,945,953,5,945,950,28,730,758,28,676,704
541,541,0,1011,1011,0,464,464,7,944,951,4,944,948,28,730,758,28,676,704
542,542,0,1009,1009,0,464,464,7,944,951,4,944,948,26,730,756,26,676,702
543,543,0,1009,1009,0,464,464,7,944,951,4,944,948,26,730,756,26,676,702
544,544,0,1009,1009,0,464,464,7,944,951,4,944,948,25,730,755,25,676,701
545,545,0,1009,1009,0,464,464,7,944,951,4,944,948,25,730,755,25,676,701
546,546,0,1007,1007,0,464,464,7,944,951,4,944,948,25,731,756,25,677,702
547,547,0,1007,1007,0,464,464,7,943,950,4,943,947,24,732,756,24,678,702
548,548,0,1007,1007,0,464,464,6,943,949,4,943,947,23,732,755,23,678,701
549,549,0,1007,1007,0,464,464,6,943,949,4,943,947,23,732,755,23,678,701
550,550,0,1005,1005,0,464,464,5,943,948,3,943,946,23,732,755,23,678,701
551,551,0,1005,1005,0,464,464,5,943,948,3,943,946,23,733,756,23,679,702
552,552,0,1005,1005,0,464,464,4,943,947,2,943,945,23,733,756,23,679,702
553,553,0,1005,1005,0,464,464,4,943,947,2,943,945,23,733,756,23,679,702
554,554,0,1005,1005,0,464,464,4,943,947,2,943,945,22,734,756,22,680,702
555,555,0,1005,1005,0,464,464,4,943,947,2,943,945,21,734,755,21,680,701
556,556,0,1005,1005,0,464,464,4,943,947,2,943,945,21,736,757,21,682,703
557,557,0,1005,1005,0,464,464,4,943,947,2,943,945,20,736,756,20,682,702
558,558,0,1004,1004,0,464,464,4,941,945,2,941,943,19,736,755,19,682,701
559,559,0,1004,1004,0,464,464,4,942,946,2,942,944,19,738,757,19,684,703
560,560,0,1004,1004,0,464,464,3,942,945,2,942,944,19,739,758,19,685,704
561,561,0,1004,1004,0,464,464,3,942,945,2,942,944,19,740,759,19,686,705
562,562,0,1003,1003,0,464,464,3,942,945,2,942,944,19,742,761,19,688,707
563,563,0,1003,1003,0,464,464,3,942,945,2,942,944,19,742,761,19,688,707
564,564,0,1004,1004,0,465,465,3,942,945,2,942,944,19,742,761,19,688,707
565,565,0,1004,1004,0,465,465,3,942,945,2,942,944,19,745,764,19,691,710
566,566,0,1002,1002,0,465,465,3,942,945,2,942,944,19,745,764,19,691,710
567,567,0,1002,1002,0,465,465,3,942,945,2,942,944,19,746,765,19,692,711
568,568,0,1002,1002,0,465,465,2,942,944,1,942,943,19,747,766,19,693,712
569,569,0,1002,1002,0,465,465,2,942,944,1,942,943,19,749,768,19,695,714
570,570,0,1002,1002,0,465,465,2,942,944,1,942,943,19,749,768,19,695,714
571,571,0,1002,1002,0,465,465,2,942,944,1,942,943,19,750,769,19,696,715
572,572,0,1002,1002,0,465,465,2,942,944,1,942,943,19,750,769,19,696,715
573,573,0,1002,1002,0,465,465,2,942,944,1,942,943,17,751,768,17,697,714
574,574,0,1000,1000,0,465,465,2,942,944,1,942,943,17,751,768,17,697,714
575,575,0,1000,1000,0,465,465,2,942,944,1,942,943,17,751,768,17,697,714
576,576,0,1000,1000,0,465,465,2,942,944,1,942,943,17,752,769,17,698,715
577,577,0,1000,1000,0,465,465,2,941,943,1,941,942,17,754,771,17,700,717
578,578,0,1000,1000,0,465,465,2,942,944,1,942,943,17,754,771,17,700,717
579,579,0,1000,1000,0,465,465,2,942,944,1,942,943,17,755,772,17,701,718
580,580,0,1000,1000,0,465,465,2,942,944,1,942,943,17,757,774,17,703,720
581,581,0,1000,1000,0,465,465,2,942,944,1,942,943,16,757,773,16,703,719
582,582,0,1000,1000,0,465,465,2,942,944,1,942,943,16,758,774,16,704,720
583,583,0,1000,1000,0,465,465,2,942,944,1,942,943,16,760,776,16,706,722
584,584,0,1000,1000,0,465,465,2,942,944,1,942,943,16,760,776,16,706,722
585,585,0,1000,1000,0,465,465,2,942,944,1,942,943,15,761,776,15,707,722
586,586,0,1000,1000,0,465,465,2,942,944,1,942,943,15,761,776,15,707,722
587,587,0,1000,1000,0,465,465,2,942,944,1,942,943,14,763,777,14,709,723
588,588,0,999,999,0,464,464,2,942,944,1,942,943,14,763,777,14,709,723
589,589,0,999,999,0,464,464,2,942,944,1,942,943,14,763,777,14,709,723
590,590,0,998,998,0,464,464,2,942,944,1,942,943,14,765,779,14,711,725
591,591,0,998,998,0,464,464,2,942,944,1,942,943,14,769,783,14,714,728
592,592,0,998,998,0,464,464,2,942,944,1,942,943,14,770,784,14,715,729
593,593,0,998,998,0,464,464,2,942,944,1,942,943,14,770,784,14,715,729
594,594,0,996,996,0,464,464,2,942,944,1,942,943,14,770,784,14,715,729
595,595,0,996,996,0,464,464,1,942,943,1,942,943,14,771,785,14,716,730
596,596,0,996,996,0,464,464,1,942,943,1,942,943,14,771,785,14,716,730
597,597,0,996,996,0,464,464,1,942,943,1,942,943,14,774,788,14,719,733
598,598,0,995,995,0,464,464,1,941,942,1,941,942,14,778,792,14,723,737
599,599,0,994,994,0,463,463,1,941,942,1,941,942,14,778,792,14,723,737
600,600,0,994,994,0,463,463,1,941,942,1,941,942,14,779,793,14,724,738
601,601,0,994,994,0,463,463,1,941,942,1,941,942,14,779,793,14,724,738
602,602,0,992,992,0,463,463,1,941,942,1,941,942,13,781,794,13,726,739
603,603,0,992,992,0,463,463,1,941,942,1,941,942,13,784,797,13,729,742
604,604,0,992,992,0,463,463,1,941,942,1,941,942,12,785,797,12,730,742
605,605,0,992,992,0,463,463,1,941,942,1,941,942,12,785,797,12,730,742
606,606,0,992,992,0,463,463,1,941,942,1,941,942,12,787,799,12,732,744
607,607,0,992,992,0,463,463,1,941,942,1,941,942,11,788,799,11,733,744
608,608,0,991,991,0,463,463,1,941,942,1,941,942,11,789,800,11,734,745
609,609,0,991,991,0,463,463,1,941,942,1,941,942,11,790,801,11,735,746
610,610,0,991,991,0,463,463,1,942,943,1,942,943,11,792,803,11,737,748
611,611,0,991,991,0,463,463,1,945,946,1,945,946,11,793,804,11,738,749
612,612,0,991,991,0,463,463,1,945,946,1,945,946,11,793,804,11,738,749
613,613,0,991,991,0,463,463,1,945,946,1,945,946,11,796,807,11,741,752
614,614,0,989,989,0,463,463,1,944,945,1,944,945,11,796,807,11,741,752
615,615,0,989,989,0,463,463,1,944,945,1,944,945,10,797,807,10,742,752
616,616,0,989,989,0,463,463,1,944,945,1,944,945,10,797,807,10,742,752
617,617,0,989,989,0,463,463,1,944,945,1,944,945,10,799,809,10,744,754
618,618,0,988,988,0,463,463,1,944,945,1,944,945,10,799,809,10,744,754
619,619,0,988,988,0,463,463,1,944,945,1,944,945,10,799,809,10,744,754
620,620,0,988,988,0,463,463,1,944,945,1,944,945,10,801,811,10,746,756
621,621,0,988,988,0,463,463,1,944,945,1,944,945,9,802,811,9,747,756
622,622,0,988,988,0,463,463,1,944,945,1,944,945,9,802,811,9,747,756
623,623,0,988,988,0,463,463,1,944,945,1,944,945,9,803,812,9,748,757
624,624,0,988,988,0,463,463,1,944,945,1,944,945,8,804,812,8,749,757
625,625,0,988,988,0,463,463,1,944,945,1,944,945,8,806,814,8,751,759
626,626,0,984,984,0,463,463,1,943,944,1,943,944,8,807,815,8,752,760
627,627,0,984,984,0,463,463,1,943,944,1,943,944,8,809,817,8,754,762
628,628,0,984,984,0,463,463,1,943,944,1,943,944,8,812,820,8,757,765
629,629,0,984,984,0,463,463,1,943,944,1,943,944,8,814,822,8,758,766
630,630,0,983,983,0,463,463,1,942,943,1,942,943,7,815,822,7,759,766
631,631,0,983,983,0,463,463,1,942,943,1,942,943,7,816,823,7,760,767
632,632,0,983,983,0,463,463,1,942,943,1,942,943,7,816,823,7,760,767
633,633,0,983,983,0,463,463,1,942,943,1,942,943,7,817,824,7,761,768
634,634,0,981,981,0,463,463,1,942,943,1,942,943,6,817,823,6,761,767
635,635,0,981,981,0,463,463,1,942,943,1,942,943,6,817,823,6,761,767
636,636,0,981,981,0,463,463,1,942,943,1,942,943,6,818,824,6,762,768
637,637,0,981,981,0,463,463,1,942,943,1,942,943,6,818,824,6,762,768
638,638,0,979,979,0,463,463,1,942,943,1,942,943,6,818,824,6,762,768
639,639,0,979,979,0,463,463,1,942,943,1,942,943,6,819,825,6,763,769
640,640,0,979,979,0,463,463,1,942,943,1,942,943,6,824,830,6,767,773
641,641,0,979,979,0,463,463,1,943,944,1,943,944,6,826,832,6,769,775
642,642,0,977,977,0,463,463,1,943,944,1,943,944,6,829,835,6,772,778
643,643,0,977,977,0,463,463,1,943,944,1,943,944,6,830,836,6,773,779
644,644,0,977,977,0,463,463,1,943,944,1,943,944,6,831,837,6,774,780
645,645,0,977,977,0,463,463,1,943,944,1,943,944,6,831,837,6,774,780
646,646,0,976,976,0,463,463,1,942,943,1,942,943,6,833,839,6,776,782
